concept_id,text,text_alt,romanization_bgn,ipa,literal,confidence,provenance
hotel-basics.for-nights,{} գիշերով։,,{} gisherov.,{} ɡˌiʃeɾˈov,"for {} nights — the instrumental sits on գիշեր, so the slot needs nothing",2,"Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Aghayan, E. B., Ardi hayereni batsatrakan bararan (Explanatory Dictionary of Modern Armenian, Hayastan, Yerevan, 1976);ipa=espeak"
hotel-basics.two-beds,"Երկու մահճակալ, խնդրում եմ։",,"Yerku mahchakal, khndrum yem.","jerkˈu mˌahtʃakˈal, xndɾˈum jˈem",,2,"Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
hotel-basics.is-there-air-conditioning,Օդորակիչ կա՞։,,Odorakich’ ka?,ˌodoɾakˈitʃʰ kˈa,,2,"Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
hotel-requests.can-i-check-out-later,Կարո՞ղ եմ ավելի ուշ սենյակը հանձնել։,,Karogh yem aveli ush senyaky handznel?,kaɾˌoʁ jˈem ˌavelˈi ˈuʃ senjˈakə handznˈel,,2,"Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
hotel-requests.what-time-does-breakfast-start,Նախաճաշը ժամը քանիսի՞ն է սկսվում։,,Nakhachashy zhamy k’anisin e sksvum?,nˌaxatʃˈaʃə ʒˈamə kʰˌanisˈin e əsksvˈum,,2,"Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
hotel-requests.can-i-store-my-luggage,Կարո՞ղ եմ ուղեբեռս թողնել։,,Karogh yem ugheberrs t’oghnel?,kaɾˌoʁ jˈem ˌuʁebˈers tʰoʁnˈel,,2,"Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
hotel-requests.no-housekeeping,Սենյակը մաքրելու կարիք չկա։,,Senyaky mak’relu karik’ ch’ka.,senjˈakə mˌakʰɾelˈu kaɾˈikʰ tʃʰəkˈa,there is no need to clean the room,2,"Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
hotel-requests.another-towel-please,"Եվս մեկ սրբիչ, խնդրում եմ։",,"Yevs mek srbich’, khndrum yem.","jˈevs mˈek sərbˈitʃʰ, xndɾˈum jˈem",one more towel,2,"Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
hotel-requests.what-time-is-check-out,Սենյակի հանձնումը ժամը քանիսի՞ն է։,,Senyaki handznumy zhamy k’anisin e?,sˌenjakˈi handznˈumə ʒˈamə kʰˌanisˈin ˈe,,2,"Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
hotel-requests.can-i-check-in-early,Կարո՞ղ եմ ավելի շուտ գրանցվել։,,Karogh yem aveli shut grants’vel?,kaɾˌoʁ jˈem ˌavelˈi ʃˈut ɡəɾantsʰvˈel,,2,"Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
hotel-requests.another-night,Կարո՞ղ եմ ևս մեկ գիշեր մնալ։,,Karogh yem yevs mek gisher mnal?,kaɾˌoʁ jˈem jˈevs mˈek ɡiʃˈer mənˈal,,2,"Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
hotel-requests.is-there-a-safe,Սեյֆ կա՞։,,Seyf ka?,sˈejf kˈa,սեյֆ is the loanword a hotel uses,2,"Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011); Kouyoumdjian, M. G., A Comprehensive Dictionary Armenian-English (Atlas Press, Beirut, 1970);ipa=espeak"
hotel-requests.another-blanket,"Եվս մեկ վերմակ, խնդրում եմ։",,"Yevs mek vermak, khndrum yem.","jˈevs mˈek vermˈak, xndɾˈum jˈem",,2,"Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
hotel-requests.wake-up-call,"Խնդրում եմ, արթնացրե՛ք ինձ ժամը {}-ին։",,"Khndrum yem, art’nats’rek’ indz zhamy {}-in.","xndɾˈum jˈem, ˌartʰnatsʰɾˈekʰ ˈindz ʒˈamə {} ˈin",please wake me at hour {} — ժամը 7-ին is how Armenian writes a clock time,2,"Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Aghayan, E. B., Ardi hayereni batsatrakan bararan (Explanatory Dictionary of Modern Armenian, Hayastan, Yerevan, 1976);ipa=espeak"
room-problems.there-is-a-problem-with-the-room,Սենյակի հետ խնդիր կա։,,Senyaki het khndir ka.,sˌenjakˈi het xndˈir kˈa,,2,"Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
room-problems.the-air-conditioning-is-broken,Օդորակիչը չի աշխատում։,,Odorakich’y ch’i ashkhatum.,ˌodoɾakˈitʃʰə tʃʰˈi ˌaʃxatˈum,,2,"Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
room-problems.there-is-no-hot-water,Տաք ջուր չկա։,,Tak’ jur ch’ka.,tˈakʰ dʒˈur tʃʰəkˈa,,2,"Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
room-problems.can-i-change-rooms,Կարո՞ղ եմ սենյակը փոխել։,,Karogh yem senyaky p’okhel?,kaɾˌoʁ jˈem senjˈakə pʰoxˈel,,2,"Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
room-problems.the-room-is-too-noisy,Սենյակը շատ աղմկոտ է։,,Senyaky shat aghmkot e.,senjˈakə ʃˈat aʁmkˈot ˈe,,2,"Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
room-problems.the-key-does-not-work,Բանալին չի աշխատում։,,Banalin ch’i ashkhatum.,bˌanalˈin tʃʰˈi ˌaʃxatˈum,,2,"Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
room-problems.the-toilet-will-not-flush,Զուգարանի ջուրը չի իջնում։,,Zugarani jury ch’i ijnum.,zˌuɡaɾanˈi dʒˈuɾə tʃʰˈi idʒnˈum,,2,"Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
room-problems.the-light-does-not-work,Լույսը չի աշխատում։,,Luysy ch’i ashkhatum.,lˈujsə tʃʰˈi ˌaʃxatˈum,,2,"Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
room-problems.please-send-someone,"Խնդրում եմ, մարդ ուղարկե՛ք վերանորոգելու։",,"Khndrum yem, mard ugharkek’ veranorogelu.","xndɾˈum jˈem, mˈard ˌuʁarkˈekʰ vˌeɾanˌoɾoɡelˈu",please send someone to repair it,2,"Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
room-problems.the-heating-does-not-work,Ջեռուցումը չի աշխատում։,,Jerruts’umy ch’i ashkhatum.,dʒˌerutsʰˈumə tʃʰˈi ˌaʃxatˈum,,2,"Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
laundry.please-wash-these-clothes,"Խնդրում եմ, լվացե՛ք այս հագուստը։",,"Khndrum yem, lvats’ek’ ays hagusty.","xndɾˈum jˈem, ləvatsʰˈekʰ ajs haɡˈustə",,2,"Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
laundry.where-is-a-laundromat,Որտե՞ղ է լվացքատունը։,,Vortegh e lvats’k’atuny?,vortˈeʁ e ləvˌatsʰkʰatˈunə,,2,"Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
laundry.when-will-it-be-ready,Ե՞րբ պատրաստ կլինի։,,Yerb patrast klini?,jˈerb patɾˈast kəlinˈi,,2,"Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
laundry.how-much-per-kilo,Մեկ կիլոգրամը որքա՞ն է։,,Mek kilogramy vork’an e?,mˈek kˌiloɡɾˈamə vorkʰˈan ˈe,,2,"Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
laundry.can-it-be-ready-today,Այսօր պատրաստ կլինի՞։,,Aysor patrast klini?,ajsˈor patɾˈast kəlinˈi,,2,"Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
laundry.please-do-not-use-bleach,"Խնդրում եմ, սպիտակեցնող մի՛ օգտագործեք։",,"Khndrum yem, spitakets’nogh mi ogtagortsek’.","xndɾˈum jˈem, əspˌitaketsʰnˈoʁ mi ˌoɡtaɡortsˈekʰ",,2,"Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
laundry.laundromat,լվացքատուն,,lvats’k’atun,ləvˌatsʰkʰatˈun,,2,"Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
laundry.please-iron-this,"Խնդրում եմ, արդուկե՛ք սա։",,"Khndrum yem, ardukek’ sa.","xndɾˈum jˈem, ˌardukˈekʰ sˈa",,2,"Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
laundry.detergent,լվացքի փոշի,,lvats’k’i p’oshi,ləvatsʰkʰˈi pʰoʃˈi,washing powder,2,"Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
laundry.dry-cleaning,քիմմաքրում,,k’immak’rum,kʰˌimmakʰɾˈum,chemical cleaning,2,"Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011); Kouyoumdjian, M. G., A Comprehensive Dictionary Armenian-English (Atlas Press, Beirut, 1970);ipa=espeak"
laundry.dryer,չորացուցիչ,,ch’orats’uts’ich’,tʃʰˌoɾatsʰutsʰˈitʃʰ,,2,"Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
laundry.coin-operated,մետաղադրամով,,metaghadramov,mˌetaʁˌadɾamˈov,by coin,2,"Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
