concept_id,text,text_alt,ipa,literal,confidence,provenance
hotel-basics.is-there-air-conditioning,Finns det luftkonditionering?,,fˈɪns deːt lˌɵftkɔndiːsxˈuːneːrˌɪŋ,,2,sv-agent-v1;ipa=espeak
hotel-requests.can-i-check-out-later,Kan jag checka ut senare?,,kan jɑːɡ ʃˈɛkːa ˈʉt sˈeːnarə,,2,sv-agent-v1;ipa=espeak
hotel-requests.what-time-does-breakfast-start,Hur dags börjar frukosten?,,hˈʉr dˈaks bˈœrjar frˈʉkɔstən,,2,sv-agent-v1;ipa=espeak
hotel-requests.can-i-store-my-luggage,Kan jag förvara mitt bagage här?,,kan jɑːɡ fˈœrvarˌa mɪt bˈaɡaɡə hˈɛːr,,2,sv-agent-v1;ipa=espeak
hotel-requests.no-housekeeping,"Ingen städning, tack.",,"ˈɪŋən stˈɛdnɪŋ, tˈak",,2,sv-agent-v1;ipa=espeak
hotel-requests.another-towel-please,"En handduk till, tack.",,"ɛn hˈandʉk tɪl, tˈak",,2,sv-agent-v1;ipa=espeak
hotel-requests.what-time-is-check-out,Hur dags är utcheckningen?,,hˈʉr dˈaks ɛːr ˈɵtʃəknˌɪŋən,,2,sv-agent-v1;ipa=espeak
hotel-requests.can-i-check-in-early,Kan jag checka in tidigare?,,kan jɑːɡ ʃˈɛkːa ˈɪn tˈiːdiːɡˌarə,,2,sv-agent-v1;ipa=espeak
hotel-requests.another-night,Kan jag stanna en natt till?,,kan jɑːɡ stˈana ɛn nˈat tɪl,,2,sv-agent-v1;ipa=espeak
hotel-requests.is-there-a-safe,Finns det ett kassaskåp?,,fˈɪns deːt ˈɛt kˈasaskˌoːp,,2,sv-agent-v1;ipa=espeak
hotel-requests.another-blanket,"En filt till, tack.",,"ɛn fˈɪlt tɪl, tˈak",,2,sv-agent-v1;ipa=espeak
hotel-requests.wake-up-call,"Väck mig klockan {}, tack.",,"vˈɛk mˈɛj klˈɔkːan {}, tˈak",,2,sv-agent-v1;ipa=espeak
room-problems.there-is-a-problem-with-the-room,Det är ett problem med rummet.,,deːt ɛːr ˈɛt prɔblˈeːm meːd rˈɵmət,,2,sv-agent-v1;ipa=espeak
room-problems.the-air-conditioning-is-broken,Luftkonditioneringen är trasig.,,lˌɵftkɔndiːsxˈuːneːrˌɪŋən ɛːr trˈɑːsɪɡ,,2,sv-agent-v1;ipa=espeak
room-problems.there-is-no-hot-water,Det finns inget varmvatten.,,deːt fˈɪns ˈɪŋət vˈarmvatːən,,2,sv-agent-v1;ipa=espeak
room-problems.can-i-change-rooms,Kan jag byta rum?,,kan jɑːɡ bˈyːta rˈɵːm,,2,sv-agent-v1;ipa=espeak
room-problems.the-room-is-too-noisy,Rummet är för bullrigt.,,rˈɵmət ɛːr føːr bˈɵlrɪkt,,2,sv-agent-v1;ipa=espeak
room-problems.the-key-does-not-work,Nyckeln fungerar inte.,,nˈykːəln fˈɵnɡeːrˌar ˈɪntɛ,,2,sv-agent-v1;ipa=espeak
room-problems.the-toilet-will-not-flush,Toaletten spolar inte.,,tˈuːalˌɛtːən spˈuːlar ˈɪntɛ,,2,sv-agent-v1;ipa=espeak
room-problems.the-light-does-not-work,Lampan fungerar inte.,,lˈampan fˈɵnɡeːrˌar ˈɪntɛ,,2,sv-agent-v1;ipa=espeak
room-problems.please-send-someone,Kan ni skicka någon för att laga det?,,kan niː sxˈɪkːa nˌoːɡɔn føːr at lˈɑːɡa deːt,,2,sv-agent-v1;ipa=espeak
room-problems.the-heating-does-not-work,Värmen fungerar inte.,,vˈɛrmən fˈɵnɡeːrˌar ˈɪntɛ,,2,sv-agent-v1;ipa=espeak
laundry.please-wash-these-clothes,Kan ni tvätta de här kläderna?,,kan niː tvˈɛtːa deː hˈɛːr klˈɛːdərnˌa,,2,sv-agent-v1;ipa=espeak
laundry.where-is-a-laundromat,Var finns en tvättstuga?,,vɑːr fˈɪns ɛn tvˈɛtstʉɡˌa,,2,sv-agent-v1;ipa=espeak
laundry.when-will-it-be-ready,När är den klar?,,nˈɛːr ɛːr dɛn klˈɑːr,,2,sv-agent-v1;ipa=espeak
laundry.how-much-per-kilo,Hur mycket kostar det per kilo?,,hˈʉr mˈykət kˈɔstar deːt pˈɛːr ɕˈiːluː,,2,sv-agent-v1;ipa=espeak
laundry.can-it-be-ready-today,Kan den bli klar idag?,,kan dɛn blˈiː klˈɑːr ˈɪdˌɑːɡ,,2,sv-agent-v1;ipa=espeak
laundry.please-do-not-use-bleach,"Använd inte blekmedel, tack.",,"ˈanvənd ˈɪntɛ blˈɛkmeːdˌɛl, tˈak",,2,sv-agent-v1;ipa=espeak
laundry.laundromat,tvättstuga,,tvˈɛtstʉɡˌa,,2,sv-agent-v1;ipa=espeak
laundry.please-iron-this,Kan ni stryka den här?,,kan niː strˈyːka dɛn hˈɛːr,,2,sv-agent-v1;ipa=espeak
laundry.detergent,tvättmedel,,tvˈɛtmeːdˌɛl,,2,sv-agent-v1;ipa=espeak
laundry.dry-cleaning,kemtvätt,,ɕˈɛmtvət,,2,sv-agent-v1;ipa=espeak
laundry.dryer,torktumlare,,tˈɔrktɵmlˌarə,,2,sv-agent-v1;ipa=espeak
laundry.coin-operated,myntdriven,,mˈyntdriːvən,,2,sv-agent-v1;ipa=espeak
